Cache,CNN,8357.3335619,0.9205298013245033,0.07947019867549665,0.8536585365853658,1.0,0.9210526315789475,0.938800705467372
dropwizard-api-key-bundle,CNN,8357.3335619,0.9642857142857143,0.0357142857142857,0.9032258064516129,1.0,0.9491525423728813,0.9709821428571428
java-oembed,CNN,8357.3335619,0.8841698841698842,0.11583011583011582,0.8818897637795275,1.0,0.9372384937238494,0.6488998724489796
softlayer-java,CNN,8357.3335619,0.9929795522324167,0.00702044776758326,0.7309612983770287,0.950487012987013,0.8263937896965421,0.9971329773909513
Mambu-APIs-Java,CNN,8357.3335619,0.9876490428008171,0.012350957199182888,0.6392961876832844,0.9688888888888889,0.7703180212014135,0.9958608266049653
smtp-connection-pool,CNN,8357.3335619,0.6965811965811965,0.30341880341880345,0.0,0.0,0.0,NA
combinatoricslib,CNN,8357.3335619,0.8516794146990356,0.14832058530096437,0.8085015027908974,1.0,0.8941120607787274,0.7830984005609282
exec-maven-plugin,CNN,8357.3335619,0.9597560975609756,0.040243902439024426,0.8490853658536586,1.0,0.9183841714756802,0.965029231931817
samskivert,CNN,8357.3335619,0.9706484641638226,0.029351535836177445,0.7027122226135963,0.9920437593237196,0.8226804123711341,0.9846654259427959
my-bank,CNN,8357.3335619,0.8664259927797834,0.13357400722021662,0.8514056224899599,1.0,0.9197396963123645,0.6873004354136429
asciidoclet,CNN,8357.3335619,0.8603491271820449,0.13965087281795507,0.8461538461538461,0.9898132427843803,0.9123630672926448,0.8028487848426155
HAP-Java,CNN,8357.3335619,0.9754601226993865,0.024539877300613466,0.4453125,0.8142857142857143,0.5757575757575757,0.9866494823399088
ninjaframework-sample,CNN,8357.3335619,1.0,0.0,1.0,1.0,1.0,1.0
sample-spring-hibernate-jersey,CNN,8357.3335619,0.8035087719298246,0.19649122807017538,0.37777777777777777,1.0,0.5483870967741935,0.9107686899460979
route-service-example,CNN,8357.3335619,0.8679245283018868,0.13207547169811318,1.0,0.7083333333333334,0.8292682926829268,0.9899425287356323
JCDP,CNN,8357.3335619,0.5190839694656488,0.48091603053435117,0.0,0.0,0.0,NA
ofx4j,CNN,8357.3335619,0.9002672903441363,0.09973270965586367,0.6522767593140154,0.9919064748201439,0.7870139136639316,0.9585870593635882
anomaly_detection,CNN,8357.3335619,0.6092896174863388,0.3907103825136612,0.5949008498583569,1.0,0.7460035523978684,0.6171855921855922
jackson-module-jsonSchema,CNN,8357.3335619,0.8163704900376952,0.18362950996230476,0.7232142857142857,1.0,0.839378238341969,0.8371912127950776
config-magic,CNN,8357.3335619,0.8274874731567645,0.17251252684323548,0.777264325323475,1.0,0.87467498699948,0.7910236614513384
dd-plist,CNN,8357.3335619,0.8300557194362504,0.16994428056374955,0.7248104008667389,0.9922135706340378,0.8376897793081859,0.8346216522736689
retrofit1-okhttp3-client,CNN,8357.3335619,0.9076923076923077,0.09230769230769231,0.905511811023622,1.0,0.9504132231404958,0.36550724637681165
gae-java-mini-profiler,CNN,8357.3335619,0.9157088122605364,0.08429118773946365,0.7349397590361446,1.0,0.8472222222222222,0.9490437158469944
solr-redis,CNN,8357.3335619,0.8930232558139535,0.10697674418604652,0.8571428571428571,0.9940298507462687,0.9205252246026261,0.8978017320803391
ruian2pgsql,CNN,8357.3335619,0.9762952448545067,0.023704755145493306,0.8701399688958009,1.0,0.9305613305613305,0.9879381450761356
highchart-java-api,CNN,8357.3335619,0.8781818181818182,0.12181818181818183,0.0,0.0,0.0,NA
spring-data-jdbc-repository,CNN,8357.3335619,0.9409221902017291,0.05907780979827093,0.9312080536912751,1.0,0.9643788010425716,0.7961954760515911
jopt-simple,CNN,8357.3335619,0.9434800161485668,0.0565199838514332,0.9428338097182524,1.0,0.9705758722152166,0.6261845470106622
recast4j,CNN,8357.3335619,0.515893313847278,0.484106686152722,0.7587939698492462,0.26205528697161273,0.38956970422924536,0.7645642781752662
PdfLayoutManager,CNN,8357.3335619,0.42562277580071173,0.5743772241992883,0.08086560364464693,1.0,0.14963119072708114,0.9214028549105728
pdi-teradata-tpt-plugin,CNN,8357.3335619,0.9159453741104059,0.08405462588959411,0.7664670658682635,0.24334600760456274,0.36940836940836935,0.964806521404818
firebase-token-generator-java,CNN,8357.3335619,0.7991071428571429,0.2008928571428571,0.7897196261682243,1.0,0.8825065274151437,0.657235072619688
geoapi,CNN,8357.3335619,0.3365650969529086,0.6634349030470914,0.0,0.0,0.0,NA
linode-api,CNN,8357.3335619,0.611336032388664,0.38866396761133604,0.4666666666666667,0.38461538461538464,0.4216867469879518,0.6403564384333615
fabric-api,CNN,8357.3335619,0.9930916808855965,0.006908319114403483,0.6959798994974874,0.860248447204969,0.7694444444444444,0.9966092254115787
neo4j-rdbms-import,CNN,8357.3335619,0.9908045977011494,0.00919540229885063,0.9069767441860465,1.0,0.951219512195122,0.9959774022274022
front-end-angularjs-automate-tasks,CNN,8357.3335619,0.6060606060606061,0.3939393939393939,0.5185185185185185,1.0,0.6829268292682926,0.5108082706766918
java-openstack-swift,CNN,8357.3335619,0.943545829368855,0.056454170631144995,0.6337448559670782,1.0,0.7758186397984886,0.971714445484217
conciliator,CNN,8357.3335619,0.8025505716798593,0.19744942832014067,0.7520706791827719,1.0,0.8584935392373148,0.7795617899373986
coveralls-maven-plugin,CNN,8357.3335619,0.8744939271255061,0.1255060728744939,0.8568421052631578,0.9771908763505402,0.9130678631519911,0.8499534142015015
msgpack-java,CNN,8357.3335619,0.8859099350046425,0.11409006499535745,0.8346801346801347,0.9997983464408147,0.9098082392880081,0.8864511250939685
crunch-lib,CNN,8357.3335619,0.8651685393258427,0.1348314606741573,0.8477801268498943,1.0,0.9176201372997712,0.6678510490690567
reproducible-build-maven-plugin,CNN,8357.3335619,0.9796747967479674,0.020325203252032575,0.9166666666666666,1.0,0.9565217391304348,0.9932145406949072
MrGerkins,CNN,8357.3335619,0.9652855543113102,0.034714445688689755,0.7727272727272727,0.9902912621359223,0.8680851063829788,0.9854246036622833
orientqb,CNN,8357.3335619,0.954384186517993,0.04561581348200705,0.9530761209593326,1.0,0.9759743726641751,0.7934260167509244
smartsheet-java-sdk,CNN,8357.3335619,0.9456917095196288,0.054308290480371224,0.9182329006006588,0.9976842105263158,0.9563111694077289,0.9396005029638944
solarpositioning,CNN,8357.3335619,0.842274678111588,0.15772532188841204,0.8296382730455076,0.9985955056179775,0.9063097514340344,0.6712198352911134
spring-data-mybatis,CNN,8357.3335619,0.6390243902439025,0.36097560975609755,0.3983739837398374,1.0,0.5697674418604651,0.8038330716902146
log4j2-elasticsearch,CNN,8357.3335619,1.0,0.0,0.0,0.0,0.0,NA
simplelenium,CNN,8357.3335619,0.8808988764044944,0.11910112359550562,0.8792505204718946,0.8979447200566973,0.8884992987377278,0.9289931768376126
jackson-datatype-hibernate,CNN,8357.3335619,0.8127317676143387,0.18726823238566126,0.6960882647943831,1.0,0.820816085156712,0.8480864116671033
messenger4j,CNN,8357.3335619,0.9275855171034206,0.07241448289657937,0.9153641993512238,0.976407675369613,0.9449010654490106,0.9238823460276746
microservices-demo,CNN,8357.3335619,0.8632707774798928,0.13672922252010722,0.46875,1.0,0.6382978723404256,0.948170731707317
redline,CNN,8357.3335619,0.8180845371856608,0.18191546281433923,0.7312054866789766,0.999639379733141,0.8446069469835467,0.8294118530308263
rpgleparser,CNN,8357.3335619,0.7110023504209931,0.28899764957900687,0.4671085877352041,0.9128616242593238,0.6179923311375479,0.8125430417946187
saucerest-java,CNN,8357.3335619,0.8138987043580683,0.18610129564193167,0.7095588235294118,1.0,0.8301075268817205,0.8647310287715843
great-expectations,CNN,8357.3335619,0.7863945578231293,0.21360544217687072,0.7569659442724458,1.0,0.8616740088105728,0.6651952715846177
edireader,CNN,8357.3335619,0.9006249517784122,0.09937504822158783,0.8226832641770401,0.9989922741014444,0.9023058252427184,0.9195454480736885
clp-java,CNN,8357.3335619,0.8577235772357723,0.1422764227642277,0.7262059973924381,1.0,0.8413897280966767,0.8825415182766375
district,CNN,8357.3335619,0.5093632958801498,0.49063670411985016,0.9295774647887324,0.34375,0.5019011406844106,0.7340625
greplin-zookeeper-utils,CNN,8357.3335619,0.9072847682119205,0.0927152317880795,0.8808510638297873,1.0,0.9366515837104072,0.9090261886600559
compile-testing,CNN,8357.3335619,0.8427656166577683,0.15723438334223172,0.7960526315789473,1.0,0.8864468864468864,0.7855840389725048
spring-jpa-bulk,CNN,8357.3335619,0.8333333333333334,0.16666666666666663,0.8072289156626506,1.0,0.8933333333333333,0.7411219763252703
freemarker-scripting,CNN,8357.3335619,0.9906542056074766,0.009345794392523366,0.9895833333333334,1.0,0.9947643979057591,0.9645833333333333
depgraph-maven-plugin,CNN,8357.3335619,0.9314385440039891,0.06856145599601093,0.8944337811900192,1.0,0.9442755825734549,0.9044096733754943
incubator-taverna-common-activities,CNN,8357.3335619,0.8491870439124312,0.15081295608756884,0.7083436494181728,1.0,0.8292753623188407,0.8939008046208325
apex-core,CNN,8357.3335619,0.9711033274956217,0.02889667250437833,0.8398058252427184,1.0,0.9129287598944591,0.9862202258451296
docopt.java,CNN,8357.3335619,0.18077474892395984,0.8192252510760402,0.0,0.0,0.0,NA
lambda-spec,CNN,8357.3335619,0.5041322314049587,0.49586776859504134,0.34065934065934067,1.0,0.5081967213114754,0.7213261648745519
literate-plugin,CNN,8357.3335619,0.9851138353765324,0.01488616462346759,0.701067615658363,0.9949494949494949,0.8225469728601252,0.9968287739514154
metrics-datadog,CNN,8357.3335619,0.7298050139275766,0.2701949860724234,0.6088709677419355,1.0,0.7568922305764411,0.9124426897605705
argparse4j,CNN,8357.3335619,0.8897481219619974,0.11025187803800263,0.8669688083177819,1.0,0.9287448236470084,0.7886082903215217
maven-force-plugin,CNN,8357.3335619,0.8115942028985508,0.18840579710144922,0.7425742574257426,1.0,0.8522727272727273,0.8419047619047619
mobile-deposit-api-devoxx2017,CNN,8357.3335619,0.391304347826087,0.6086956521739131,0.3333333333333333,1.0,0.5,0.5848214285714286
npm-maven-plugin,CNN,8357.3335619,0.811787072243346,0.188212927756654,0.7660818713450293,0.6894736842105263,0.7257617728531855,0.9039943609022556
java-string-similarity,CNN,8357.3335619,0.8814016172506739,0.1185983827493261,0.8739255014326648,1.0,0.9327217125382263,0.7070044709388972
dropwizard-junit,CNN,8357.3335619,0.8166666666666667,0.18333333333333335,0.9545454545454546,0.6774193548387096,0.7924528301886793,0.9744160177975529
kinneret-server,CNN,8357.3335619,0.3505747126436782,0.6494252873563218,0.0,0.0,0.0,NA
socketio,CNN,8357.3335619,0.9255165785679962,0.07448342143200382,0.767616191904048,1.0,0.8685326547921967,0.9602783669933077
cts,CNN,8357.3335619,0.7916473078312942,0.20835269216870578,0.7679858996955616,0.8937162036173784,0.8260944501895897,0.8496631159648717
sanselan,CNN,8357.3335619,0.803898856466877,0.19610114353312302,0.6785055850775404,0.860532288013204,0.7587545098990388,0.8729220028790338
parso,CNN,8357.3335619,0.6197478991596639,0.3802521008403361,0.5603238866396761,1.0,0.7182148417228853,0.5615916667975622
marine-api,CNN,8357.3335619,0.8361761710794298,0.16382382892057024,0.7405688924752875,0.9997276688453159,0.8508517788851547,0.8625457964150182
cassandra-lucene-index,CNN,8357.3335619,0.8981132075471698,0.10188679245283017,0.8114314448541736,0.9981443298969073,0.8951553254437871,0.918597691903605
celerio,CNN,8357.3335619,0.9579248077872611,0.04207519221273892,0.6382783882783882,0.9961886612672701,0.778046511627907,0.9814397203227879
FaceRecognition,CNN,8357.3335619,0.7976394441271655,0.20236055587283452,0.8868360277136259,0.5570599613152805,0.6842886842886843,0.9593404316048693
BingAds-Java-SDK,CNN,8357.3335619,0.9347738656721875,0.06522613432781255,0.8475965040058266,0.9883227176220807,0.9125661634973535,0.9473658756301137
spring-boot-thymeleaf-fragments,CNN,8357.3335619,0.9178082191780822,0.0821917808219178,0.8938053097345132,1.0,0.9439252336448598,0.9140814081408141
eigenbase-xom,CNN,8357.3335619,0.9655329833371377,0.03446701666286234,0.6636971046770601,1.0,0.7978580990629184,0.9776832898562875
jcabi-w3c,CNN,8357.3335619,0.8565629228687416,0.14343707713125842,0.6929824561403509,0.9957983193277311,0.8172413793103448,0.8755975444069843
java-refactoring-exercise,CNN,8357.3335619,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,NA
gitlab4j-api,CNN,8357.3335619,0.8930271632595912,0.1069728367404088,0.8728246318607764,0.49356548069644207,0.6305609284332688,0.9881885667818143
cloud-middleware-blog,CNN,8357.3335619,0.9166666666666666,0.08333333333333337,0.0,0.0,0.0,0.6818181818181818
2015-SpaceInvaders-Bot-Java,CNN,8357.3335619,0.8317152103559871,0.16828478964401294,0.36585365853658536,1.0,0.5357142857142857,0.883542413381123
multids-demo,CNN,8357.3335619,0.835820895522388,0.16417910447761197,0.0,0.0,0.0,0.637987012987013
springboot-angular-atmosphere-quickstart,CNN,8357.3335619,0.6346153846153846,0.3653846153846154,0.36666666666666664,1.0,0.5365853658536585,0.9595959595959596
GeoJSON-POJO,CNN,8357.3335619,0.8828828828828829,0.11711711711711714,0.8773584905660378,1.0,0.9346733668341709,0.543010752688172
sonar-objective-c,CNN,8357.3335619,0.9295039164490861,0.07049608355091386,0.8011204481792717,0.9662162162162162,0.8759571209800919,0.9628061531637147
dictomaton,CNN,8357.3335619,0.3613551952169581,0.638644804783042,0.24282489519509837,0.9973509933774835,0.3905601659751038,0.7395275827487495
hellosign-java-sdk,CNN,8357.3335619,0.7571065403281719,0.24289345967182807,0.5248643761301989,1.0,0.688407945449155,0.8566793335520656
bandit-ranking,CNN,8357.3335619,0.9022801302931596,0.09771986970684043,0.6875,1.0,0.8148148148148148,0.954276295108764
CS3219-KWIC-demo,CNN,8357.3335619,0.963855421686747,0.03614457831325302,0.9174311926605505,1.0,0.9569377990430622,0.9701761744966443
wire,CNN,8357.3335619,0.9477496120020693,0.05225038799793069,0.8472012102874432,1.0,0.9172809172809173,0.9646368744147332
multi-module-maven-release-plugin,CNN,8357.3335619,0.9713925115692049,0.02860748843079508,0.9024390243902439,1.0,0.9487179487179488,0.9856415508252903
jchronic,CNN,8357.3335619,0.8323471400394478,0.16765285996055224,0.7917233868772121,1.0,0.8837562680443701,0.8461268425055166
fscrawler,CNN,8357.3335619,0.7900839664134346,0.2099160335865654,0.5606441872169099,0.8628969790859798,0.6796827333740085,0.8423229784961117
exec-java,CNN,8357.3335619,1.0,0.0,0.0,0.0,0.0,NA
mtg-sdk-java,CNN,8357.3335619,0.9018691588785047,0.09813084112149528,0.8390804597701149,1.0,0.9125,0.8830263704092111
spring-petclinic,CNN,8357.3335619,0.8652849740932642,0.13471502590673579,0.7955555555555556,0.9675675675675676,0.8731707317073172,0.8642496974586527
moshi,CNN,8357.3335619,0.8620162153893223,0.13798378461067773,0.8479177204518631,1.0,0.9177007299270072,0.7827281475663961
Java-Naive-Bayes-Classifier,CNN,8357.3335619,0.8818443804034583,0.11815561959654175,0.8232758620689655,1.0,0.9030732860520094,0.8721976104175058
coreNlp,CNN,8357.3335619,0.8726114649681529,0.1273885350318471,0.869281045751634,1.0,0.9300699300699301,0.5650062656641603
autolink-java,CNN,8357.3335619,0.8612303290414879,0.13876967095851211,0.860632183908046,1.0,0.9250965250965251,0.4154424040066778
modeler,CNN,8357.3335619,0.8510139416983523,0.14898605830164768,0.628282189180639,0.9997483010319658,0.7716367168528412,0.8866285877202241
HtmlFlow,CNN,8357.3335619,0.948051948051948,0.051948051948051965,0.924119241192412,1.0,0.9605633802816902,0.9384608548831422
java-lattices,CNN,5560.84589505,0.7625510316672184,0.23744896833278162,0.7570558249409425,0.9685064418641641,0.8498255408234474,0.6952273377341012
sparkey-java,CNN,5560.84589505,0.956763590391909,0.04323640960809105,0.9471423851998678,0.9961779013203613,0.9710414902624894,0.9524586350652309
artifactory-plugin,CNN,5560.84589505,0.9991668055324112,0.0008331944675887826,0.8790322580645161,1.0,0.9356223175965666,0.9995190843530146
multibit-hardware,CNN,5560.84589505,0.9797297297297297,0.020270270270270285,0.8020304568527918,1.0,0.8901408450704225,0.9890190231804694
abc-bank,CNN,5560.84589505,0.8664259927797834,0.13357400722021662,0.8514056224899599,1.0,0.9197396963123645,0.6628084179970972
invokebinder,CNN,5560.84589505,0.9458278724333771,0.05417212756662293,0.9166666666666666,1.0,0.9565217391304348,0.9443211539985734
brickhouse,CNN,5560.84589505,0.9758789860997547,0.024121013900245347,0.6912181303116147,0.9644268774703557,0.8052805280528053,0.9914094031782439
darcy-webdriver,CNN,5560.84589505,0.9456380208333334,0.05436197916666663,0.8032979976442874,1.0,0.890920966688439,0.9665078712622241
nv-websocket-client,CNN,5560.84589505,0.9381601102097046,0.06183988979029542,0.6576271186440678,1.0,0.7934560327198364,0.9744423642038648
pentaho-versionchecker,CNN,5560.84589505,0.8477218225419664,0.15227817745803363,0.8378033205619413,1.0,0.9117442668519805,0.44462095779665656
dynamodb-transactions,CNN,5560.84589505,0.9515281757402101,0.04847182425978991,0.7152875175315568,1.0,0.8340147179067867,0.975639200759151
sample-broker,CNN,5560.84589505,0.9223433242506812,0.07765667574931878,0.5595238095238095,0.7014925373134329,0.6225165562913907,0.9586922956432232
coffee-graph,CNN,5560.84589505,0.7561588738059326,0.2438411261940674,0.6447368421052632,0.9366786140979689,0.7637603507062835,0.8137419313354572
safe-html-types,CNN,5560.84589505,0.9039111540318686,0.09608884596813139,0.7600964436407475,1.0,0.8636986301369862,0.9206502390212228
elasticsearch-dataformat,CNN,5560.84589505,0.967828418230563,0.03217158176943702,0.953125,1.0,0.976,0.954561500120021
dropwizard-guice,CNN,5560.84589505,0.8725490196078431,0.12745098039215685,0.8470588235294118,1.0,0.9171974522292993,0.7939814814814815
jackson-datatype-json-org,CNN,5560.84589505,0.8888888888888888,0.11111111111111116,0.8342245989304813,1.0,0.9096209912536443,0.9203147800708776
sctrcd-payment-validation-web,CNN,5560.84589505,0.8344632768361582,0.16553672316384183,0.6711560044893379,1.0,0.8032236400268637,0.8754815539854122
deors.demos.petclinic,CNN,5560.84589505,0.9431034482758621,0.05689655172413788,0.7893617021276595,1.0,0.882282996432818,0.9565514009675152
specification-arg-resolver,CNN,5560.84589505,0.8703703703703703,0.12962962962962965,0.8462745098039216,1.0,0.9167374681393373,0.7331257879269788
ci-sauce,CNN,5560.84589505,0.7794361525704809,0.22056384742951907,0.6184971098265896,0.9953488372093023,0.7629233511586453,0.8672600495484697
nexus-artifact-uploader-plugin,CNN,5560.84589505,0.999009900990099,0.000990099009900991,0.9230769230769231,1.0,0.9600000000000001,0.9995407481629927
elasticsearch-csv,CNN,5560.84589505,1.0,0.0,0.0,0.0,0.0,NA
lib-ussd,CNN,5560.84589505,0.8669690098261527,0.13303099017384734,0.7843137254901961,1.0,0.8791208791208792,0.860662975841874
datasource-proxy,CNN,5560.84589505,0.9473590925203829,0.05264090747961714,0.9171548117154812,1.0,0.956787429070275,0.941567919284254
desktop-maven-notifier,CNN,5560.84589505,0.8978723404255319,0.10212765957446812,0.5471698113207547,1.0,0.7073170731707317,0.9329804151322396
Alternator,CNN,5560.84589505,0.5536691843947058,0.4463308156052942,0.0,0.0,0.0,NA
ATLauncher,CNN,5560.84589505,0.9973302379570517,0.0026697620429483315,0.0,0.0,0.0,NA
aalto-xml,CNN,5560.84589505,0.5812605352958106,0.41873946470418943,0.0,0.0,0.0,NA
braintree_java,CNN,5560.84589505,0.5964938908704561,0.4035061091295439,0.29295212765957446,1.0,0.45315231924303195,0.8213995222148898
pazuzu-registry,CNN,5560.84589505,0.9648370497427101,0.03516295025728988,0.9555822328931572,0.995,0.9748928352725046,0.9622404371584699
SonarTsPlugin,CNN,5560.84589505,0.8680504077094143,0.13194959229058567,0.8564516129032258,1.0,0.9226759339704604,0.7038261908042809
eplan,CNN,5560.84589505,0.4351090454057919,0.564890954594208,0.0,0.0,0.0,NA
http-signatures-java,CNN,5560.84589505,0.898989898989899,0.101010101010101,0.8788546255506607,1.0,0.9355216881594373,0.8363800394456933
java-dirty,CNN,5560.84589505,0.8909090909090909,0.10909090909090913,0.8933823529411765,0.9959016393442623,0.9418604651162791,0.4280142781597039
cos-java-sdk-v4,CNN,5560.84589505,0.9959079283887468,0.004092071611253245,0.0,0.0,0.0,1.0
sonar-build-stability,CNN,5560.84589505,0.8028477546549836,0.1971522453450164,0.7695262483994878,1.0,0.869753979739508,0.7500053329920219
ibox-app,CNN,5560.84589505,1.0,0.0,0.0,0.0,0.0,NA
ci.ant,CNN,5560.84589505,0.9460801702731465,0.053919829726853497,0.899702823179792,0.9861563517915309,0.940947940947941,0.9733619688926105
launchpad-addon,CNN,5560.84589505,0.9406087602078693,0.05939123979213068,0.47019867549668876,1.0,0.6396396396396397,0.9458861318380501
easytest,CNN,5560.84589505,0.649294670846395,0.35070532915360497,0.0,0.0,0.0,NA
bloomfilter,CNN,5560.84589505,0.8724226804123711,0.12757731958762886,0.8917525773195877,0.6892430278884463,0.7775280898876404,0.9467804970593815
nv-i18n,CNN,5560.84589505,0.9244142101284959,0.0755857898715041,0.9020568070519099,1.0,0.9485066941297632,0.9052255011587017
Sparqlify,CNN,5560.84589505,0.8504618402046145,0.14953815979538554,0.0,0.0,0.0,NA
BroadleafCommerce,CNN,5560.84589505,0.9149763750750516,0.08502362492494842,0.18382722250125566,0.9905277401894452,0.31010379156958273,0.9565433570850613
rhinodo,CNN,5560.84589505,0.8742632612966601,0.1257367387033399,0.6341463414634146,0.9338374291115312,0.7553516819571866,0.9008686650463588
mybatis-sample,CNN,5560.84589505,0.9375,0.0625,0.9333333333333333,1.0,0.9655172413793104,0.9642857142857143
elasticsearch-customisations,CNN,5560.84589505,0.7575757575757576,0.24242424242424243,0.7575757575757576,1.0,0.8620689655172413,0.1825
matris,CNN,5560.84589505,0.891566265060241,0.10843373493975905,0.8301886792452831,1.0,0.9072164948453608,0.863927738927739
datastructure,CNN,5560.84589505,0.9665178571428571,0.033482142857142905,0.8885350318471338,1.0,0.9409780775716694,0.9790093661833128
magnetictrackparser,CNN,5560.84589505,0.7403225806451613,0.2596774193548387,0.0,0.0,0.0,NA
contentful.java,CNN,5560.84589505,0.8707239459029436,0.12927605409705645,0.8594360086767896,0.9994954591321897,0.9241894098437137,0.7424973255540466
maven-embedded-mysql,CNN,5560.84589505,0.7931034482758621,0.2068965517241379,0.7669902912621359,1.0,0.868131868131868,0.7801725776409321
pangu.java,CNN,5560.84589505,0.9,0.09999999999999998,0.9,1.0,0.9473684210526316,0.7314814814814814
spring-eap6-quickstart,CNN,5560.84589505,0.3728813559322034,0.6271186440677966,0.0,0.0,0.0,NA
spring-boot-mvc-test,CNN,5560.84589505,1.0,0.0,0.0,0.0,0.0,NA
aerogear-digger-java-client,CNN,5560.84589505,0.8047619047619048,0.1952380952380952,0.6929133858267716,0.9777777777777777,0.8110599078341013,0.9043402777777778
BitcoinCore,CNN,5560.84589505,0.8718876823516508,0.12811231764834918,0.720105439731608,1.0,0.8372805795486208,0.9225613016264341
forum,CNN,5560.84589505,1.0,0.0,0.0,0.0,0.0,NA
dropwizard-redirect-bundle,CNN,5560.84589505,0.907103825136612,0.09289617486338797,0.8881578947368421,1.0,0.9407665505226481,0.8750771604938271
easy-httpserver,CNN,5560.84589505,0.9990089197224975,0.0009910802775024985,0.0,0.0,0.0,0.9910714285714286
java-apns-gae,CNN,5560.84589505,0.9646017699115044,0.03539823008849563,0.893048128342246,1.0,0.943502824858757,0.9733247073691812
Jawk,CNN,5560.84589505,0.9097292472478429,0.09027075275215712,0.5912153058474805,1.0,0.7430990685859441,0.9514529081653057
skype-java-api,CNN,5560.84589505,0.9722615341069912,0.027738465893008768,0.8482428115015974,0.9943820224719101,0.9155172413793105,0.9813109519652619
meerkat,CNN,5560.84589505,0.9809264305177112,0.019073569482288777,0.9851485148514851,0.9802955665024631,0.9827160493827161,0.9935682746605792
boot-stateless-social,CNN,5560.84589505,0.9261744966442953,0.0738255033557047,0.7659574468085106,1.0,0.8674698795180723,0.9367779006882989
elasticsearch-redis-river,CNN,5560.84589505,1.0,0.0,0.0,0.0,0.0,NA
pdi-dataservice-plugin,CNN,5560.84589505,0.8013816925734024,0.19861830742659758,0.7689371107092626,1.0,0.8693775556565198,0.7059858093304657
flatten-maven-plugin,CNN,5560.84589505,0.9594003747657714,0.040599625234228554,0.2441860465116279,1.0,0.3925233644859813,0.9906871609403255
offliner,CNN,5560.84589505,0.9681978798586572,0.03180212014134276,0.8452722063037249,1.0,0.9161490683229814,0.9850356983219977
org.vaadin.mvp,CNN,5560.84589505,0.8694690265486725,0.13053097345132747,0.8046783625730994,0.9856733524355301,0.8860270444301352,0.8685671610593881
java-ipv6,CNN,5560.84589505,0.8834146341463415,0.11658536585365853,0.8638952164009112,1.0,0.9269783073632752,0.7167950222679551
java-junior,CNN,5560.84589505,1.0,0.0,1.0,1.0,1.0,NA
datatable-thymeleaf-spring-boot-starter,CNN,5560.84589505,0.8113207547169812,0.18867924528301883,0.0,0.0,0.0,0.7779069767441861
gitlab-github-proxy,CNN,5560.84589505,0.8986784140969163,0.10132158590308371,0.38028169014084506,0.9310344827586207,0.54,0.9461866125760648
java-object-mapper-benchmark,CNN,5560.84589505,0.9801346801346801,0.01986531986531992,0.8621495327102804,1.0,0.9259723964868256,0.9871125239510757
simplegraphiteclient,CNN,5560.84589505,0.8363636363636363,0.1636363636363637,0.7631578947368421,1.0,0.8656716417910448,0.8368700265251989
kodokojo,CNN,5560.84589505,0.9730364620569911,0.026963537943008875,0.565121412803532,0.7925696594427245,0.6597938144329897,0.9880462591280259
omniture-data-tools,CNN,5560.84589505,0.9087248322147651,0.09127516778523492,0.6894977168949772,1.0,0.8162162162162162,0.9478783419180771
